id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15018607,"Cute 1 bedroom in East Boston,  close to airport",94792025,Cloe,,East Boston,42.37033,-71.03767,Entire home/apt,90,1,276,2020-12-18,5.11,1,88
15020558,Spacious & Elegant Charlestown Condo Near Downtown,199789,John,,Charlestown,42.37819,-71.06674,Entire home/apt,155,91,13,2017-04-18,0.24,1,0
15041925,Walk to Head of the Charles ! Lrg Private bedroom,9795590,Patrick,,Brighton,42.35436,-71.14886,Private room,104,91,7,2018-10-23,0.13,2,90
15048978,Boston South End Condo - Loft & Working Wood Stove,12581156,Chip,,South End,42.33594,-71.07578,Entire home/apt,156,29,129,2021-01-31,2.47,1,0
15068710,"1 BR Lux Furn Apt, WiFi, On-Site Parking, & View",95297525,Carlo And Sandra,,South Boston,42.33468,-71.04475,Entire home/apt,195,25,113,2020-03-19,2.12,1,2
15073943,2 Bedroom in Beacon Hill,4020046,Krysti,,Beacon Hill,42.35838,-71.06878,Entire home/apt,250,91,1,2016-09-24,0.02,4,0
15085512,Cozy private  room,95460673,Jacinter,,Roxbury,42.32386,-71.07511,Private room,53,91,41,2019-10-10,0.76,2,364
15122796,Cozy private quiet room,95460673,Jacinter,,Roxbury,42.32245,-71.07355,Private room,60,91,53,2019-11-10,0.99,2,364
15147053,Historic JP Brownstone with Parking. Pets Welcome!,14630158,Lynel,,Jamaica Plain,42.30849,-71.10801,Entire home/apt,82,29,251,2021-01-31,4.79,1,65
15148487,BEAUTIFUL BEACON HILL 2 BEDROOM!,3731207,Kaitlyn,,Beacon Hill,42.35681,-71.07164,Entire home/apt,151,4,236,2021-02-15,4.44,3,302
15172518,Spacious | Cozy | Brownstone on Comm | 1BR 1 BA #1,814298,Thatch,,Back Bay,42.34991,-71.09034,Entire home/apt,330,28,52,2020-06-30,1.19,90,33
15173640,Calm & Cool|Historic Back Bay Studio Spot,814298,Thatch,,Back Bay,42.34836,-71.08926,Entire home/apt,310,29,50,2020-07-31,1.10,90,34
15174147,On Comm Mall|Historic Back Bay Brownstone|Studio,814298,Thatch,,Back Bay,42.34914,-71.09021,Entire home/apt,310,29,54,2021-01-30,1.12,90,60
15177273,Renovated House Clean Room near Orange line & Park,18517776,Huggy,,Roxbury,42.31313,-71.09335,Private room,36,91,2,2017-11-21,0.04,31,365
15251516,Sunny 1-bed apt in central Boston's Bay Village,96990964,Duncan,,Bay Village,42.35044,-71.06848,Entire home/apt,160,2,145,2020-03-01,2.83,1,122
15256830,Savin Hill by the Sea with Private Bath,72139831,Robin,,Dorchester,42.3083,-71.04644,Private room,100,1,196,2021-01-24,3.72,4,335
15281436,Charming Oasis Near Downtown & Airport,5618949,Alan,,East Boston,42.37685,-71.03116,Entire home/apt,69,29,62,2020-11-30,1.27,5,180
15296865,"Spectacular 1 Bedroom Condo, Walkable  to Anywhere",1012005,Josh,,Bay Village,42.34887,-71.06924,Entire home/apt,590,91,0,,,1,0
15313517,Modern + Cool Spacious Studio Steps to the Subway,85533422,Justin Henry & Jorge,,Dorchester,42.31173,-71.0497,Entire home/apt,140,91,104,2019-10-20,1.95,2,20
15342021,Harmonious and Friendly place #2,17736943,Drusilla,,Dorchester,42.30602,-71.08326,Private room,40,3,95,2021-01-25,1.79,1,364
15344876,Large room in beautiful Victorian,15198549,Felicia,,Roxbury,42.31793,-71.0945,Private room,45,91,6,2018-08-11,0.12,2,364
15376003,Spacious 1BR w/Full Bath on Dorchester Heights,98244983,Kevin And Diane,,South Boston,42.33385,-71.04569,Private room,75,2,163,2021-02-14,3.13,1,166
15405175,Fully Renovated 1 bedroom near Airport,98610252,Kyle,,East Boston,42.37993,-71.02925,Entire home/apt,142,2,114,2020-11-15,2.17,1,4
15407831,Monthly  North End Charm M114,32532791,Marie,,North End,42.36655,-71.05499,Entire home/apt,82,123,11,2019-07-30,0.25,9,233
15453527,"Renovated Clean house, Orange Line, EZ to Longwood",18517776,Huggy,,Roxbury,42.31313,-71.09335,Private room,36,91,5,2018-01-28,0.09,31,365
15476718,Lower Allston,99345769,Danny,,Brighton,42.36189,-71.13854,Private room,80,91,5,2018-04-28,0.12,1,0
15483912,Downstairs Room in Stunning NorthEnd Loft,1238379,Jacobo & Elizabeth,,North End,42.36727,-71.05713,Private room,75,1,122,2020-03-01,2.33,1,278
15521407,Large Private room in Savin Hill,72139831,Robin,,Dorchester,42.30827,-71.0485,Private room,75,1,178,2020-09-07,3.39,4,303
15548410,"Private Full Bath, Cozy Room, Amazing Location",11635304,Will&Grace,,Mission Hill,42.33117,-71.10826,Private room,108,14,333,2020-03-10,6.31,1,89
15559436,"Beautifully renovated 1 Bed Apt. - Allston, Boston",100180968,Charles,,Allston,42.3548,-71.1288,Entire home/apt,109,29,389,2021-02-14,7.86,1,231
15581608,New Stylish Studio Overlooking Newbury Street!,44341268,Tony,,Back Bay,42.3493,-71.08592,Entire home/apt,125,3,135,2020-12-27,2.56,4,76
15582062,Cozy Studio on Enchanting Newbury Street!,44341268,Tony,,Back Bay,42.34961,-71.084,Entire home/apt,125,3,145,2020-03-17,2.76,4,72
15616726,Beautiful all furnish Home,100685694,Frances,,Roslindale,42.27794,-71.12728,Entire home/apt,125,29,170,2021-01-11,3.24,1,261
15660279,Lrg 4 Bdrm Prvt. Patio Quiet Top Location Parking,375989261,Ioannis,,Bay Village,42.34899,-71.06885,Entire home/apt,150,2,173,2021-01-29,3.32,3,85
15665707,"Quite, clean and easy!",16052189,Jonathan,,Hyde Park,42.23619,-71.1328,Private room,39,91,8,2019-07-27,0.16,5,364
15665935,"Boston private room - Spacious, tidy, close to T",16052189,Jonathan,,Hyde Park,42.23707,-71.13265,Private room,30,91,6,2019-12-31,0.20,5,365
15710997,Large relaxing apt. next to metro 20min to Boston,6430732,Victoria/Tim,,Dorchester,42.29303,-71.06693,Entire home/apt,120,29,133,2021-01-23,2.73,2,77
15714436,Family Home Near Downtown + Beautiful Harbor Views,7651528,Bronwyn,,East Boston,42.36495,-71.03217,Entire home/apt,225,7,24,2021-01-09,0.75,1,39
15756763,Boylston St. Studio/1 bedroom in Fenway!,85884406,Emilio Jose,,Fenway,42.34558,-71.09478,Entire home/apt,99,91,0,,,1,364
15773147,Marco and Marcela’s room,57812241,Alexia,,Dorchester,42.31883,-71.05791,Private room,67,91,11,2018-07-13,0.23,8,180
15773389,Single room across from Fenway Park,78923625,Zac,,Fenway,42.34596,-71.09449,Private room,65,91,4,2017-06-29,0.09,1,0
15797699,Beautiful 1 Bed with excellent location!,28123912,Ned,,Downtown,42.35932,-71.06284,Entire home/apt,80,91,105,2020-08-16,2.03,2,19
15819226,Back Bay Condo on Marlborough Street!,5139380,Cheryl,,Back Bay,42.35052,-71.08566,Entire home/apt,350,30,31,2021-02-15,0.66,1,96
15821724,"Upscale 2 Bdrm Suite: Kitchen, Spa Bathroom, WiFi",44448784,Peter,,Dorchester,42.28036,-71.0683,Entire home/apt,82,14,117,2021-02-06,3.53,1,148
15830969,Modern Design+Convenience in Historic Neighborhood,102501637,Andrew,,South End,42.3368,-71.07391,Entire home/apt,75,91,31,2020-07-27,1.24,1,1
15832498,Victorian Treetop Apartment - Close to Everything!,102515900,Kenneth,,Jamaica Plain,42.3171,-71.10933,Entire home/apt,200,5,36,2020-12-17,1.02,1,0
15974807,Large 4BDR near Harvard with Parking,10250028,Michelle,,Allston,42.35871,-71.13249,Entire home/apt,488,1,136,2020-03-21,2.63,2,0
15981694,"Luxury, Comfortable Apartment in Fenway",103836714,Richy,,Fenway,42.34358,-71.10207,Entire home/apt,130,91,1,2017-03-08,0.02,1,365
16001334,Cozy lofted studio on Beacon St in Back Bay!,14460209,Noreen,,Back Bay,42.35319,-71.07863,Entire home/apt,166,91,3,2017-07-02,0.06,1,0
16013285,Clean & Spacious 2 bedroom Near Downtown,68235152,Shawn,,Dorchester,42.29183,-71.05449,Entire home/apt,165,2,104,2020-05-07,2.27,1,153
16040760,Artist Luxury Apt in Boston Free Park & Walk to T,104174476,Cora,,Allston,42.35437,-71.13092,Entire home/apt,248,91,71,2019-08-10,1.44,1,234
16121974,Super nice room for renting locate at city center,8469839,Fahim,,Fenway,42.34245,-71.09021,Private room,60,91,13,2017-01-10,0.25,1,0
16148182,~*Pet Friendly 30min to Downtown*~ THE BOSTONIAN,14016102,Jovan,,Hyde Park,42.26099,-71.11583,Entire home/apt,69,2,123,2020-03-09,2.42,3,82
16233671,Garden room next to T stop/bus hub.,21745230,Jurek,,Charlestown,42.38378,-71.07762,Private room,59,1,48,2020-07-04,1.09,11,202
16239455,Charming Loft w. Jacuzzi - 20min to Boston,6430732,Victoria/Tim,,Dorchester,42.29303,-71.06693,Entire home/apt,90,32,95,2020-12-20,1.89,2,170
16275852,"Modern,Luxury 1BR APT in Back Bay",43035126,Helen,,Back Bay,42.35058,-71.07784,Entire home/apt,120,91,5,2020-01-24,0.11,1,365
16276850,1 bedroom/studio in southie,106461701,Jimmy,,South Boston,42.33863,-71.04586,Entire home/apt,120,91,20,2019-11-08,0.42,1,179
16347088,Beautfiul Back Bay Loft with Amazing Views,107036922,Ryan,,Back Bay,42.3513,-71.07183,Entire home/apt,165,91,101,2017-11-28,2.01,1,364
16351037,Stunning Boston 1B/1B Condo,25278528,Steven,,West End,42.3652,-71.06875,Entire home/apt,175,91,14,2019-08-05,0.31,1,362
16364879,2 beds Garden Apt-calm oasis next to T stop -3 min,21745230,Jurek,,Charlestown,42.38327,-71.07714,Private room,122,14,144,2020-03-01,2.86,11,202
16436951,Beacon Hill Condo,106927354,Heidi,,Beacon Hill,42.36049,-71.06542,Entire home/apt,104,29,2,2020-03-21,0.16,1,286
16447567,#104 Boston 独立房 全楼禁烟AC room,105851798,Anne,,Dorchester,42.3076,-71.06542,Private room,50,30,84,2021-01-12,1.68,11,90
16453322,Cozy Southie pad 3,34343733,Steven,,South Boston,42.3362,-71.04287,Entire home/apt,250,91,83,2019-11-05,1.73,1,365
16453657,Private Room by the Red Line!,16186589,Marie,,Dorchester,42.28839,-71.06496,Private room,36,30,3,2019-02-11,0.09,25,0
16459191,Monthly Discounts! Luxurious Back Bay Studio!,107981961,Eva,,Back Bay,42.35512,-71.07577,Entire home/apt,184,31,141,2021-01-15,2.81,1,153
16464424,Spacious sunny 2 bedroom on public transit,76753546,Joel,,Brighton,42.3413,-71.14555,Entire home/apt,57,91,2,2017-01-04,0.04,1,0
16479752,Large bedroom- easy access to Boston and Cambridge,21745230,Jurek,,Charlestown,42.38352,-71.07839,Private room,55,1,3,2020-02-07,0.06,11,53
16514756,Large bedroom 1st floor with AC,108560094,Lixia,,Brighton,42.35568,-71.15904,Private room,40,1,164,2020-12-28,3.26,4,290
16515215,Cozy Room in Allston/Brighton,27387830,Catherine,,Allston,42.34924,-71.13915,Private room,38,91,1,2017-01-13,0.02,1,0
16517776,Room in garden apartment next to T stop / bus hub,21745230,Jurek,,Charlestown,42.38388,-71.07885,Private room,55,1,46,2020-07-02,0.98,11,202
16545081,"Renovated, Clean, Quiet & Safe Near Orange Line",18517776,Huggy,,Roxbury,42.31341,-71.09356,Private room,36,91,3,2019-10-18,0.06,31,365
16570524,Clean room with AC/Free parking,108560094,Lixia,,Brighton,42.35611,-71.15917,Private room,40,1,110,2021-02-07,2.29,4,333
16671164,Comfortable 1 BR steps from public transportation,110286596,Jim,,Dorchester,42.28375,-71.06593,Entire home/apt,120,3,85,2020-10-14,1.81,1,88
16678094,"Charming, Quiet Fort Hill One-Bedroom",13544760,Matthew,,Roxbury,42.3237,-71.09123,Private room,85,2,54,2019-10-27,1.10,1,0
16692369,Bedroom in large apartment-access to Boston/Camb.,21745230,Jurek,,Charlestown,42.38213,-71.07907,Private room,59,1,6,2019-01-11,0.13,11,52
16779363,Luxury Treetop Jamaica Plain Arboretum Townhouse,8924550,Jonathan,,Jamaica Plain,42.30485,-71.1164,Entire home/apt,200,29,11,2019-12-01,0.24,1,0
16835622,馨绯的家,103389254,Jing,,Allston,42.34922,-71.13892,Shared room,30,91,1,2017-12-19,0.03,1,0
16841857,"All the comforts of home, quiet city neighborhood",98067809,Steve,,Brighton,42.34947,-71.17213,Entire home/apt,119,1,170,2021-01-31,3.53,1,84
16882031,Comfy welcoming room in Boston by T,57812241,Alexia,,Dorchester,42.29248,-71.06606,Private room,69,91,0,,,8,269
16892278,Fantastic 2 Bedroom Apartment,37177446,Nelson And Marlene,,Roslindale,42.27911,-71.1162,Entire home/apt,150,4,21,2020-10-04,0.46,1,357
16898190,Clean room plus free parking(No TV),108560094,Lixia,,Brighton,42.35663,-71.15868,Private room,39,1,26,2020-11-29,0.99,4,111
16904896,Beacon Hill Gem,4020046,Krysti,,Beacon Hill,42.35956,-71.06406,Entire home/apt,170,91,5,2017-06-24,0.10,4,0
16923467,Quiet stay in a Brookline Village,6963539,Joseph,,West Roxbury,42.29479,-71.15341,Private room,500,91,5,2017-04-24,0.10,1,90
16971718,A Victorian Secret AMAZING apt.  in Historic Home,113533375,Devora,,Roxbury,42.32455,-71.09472,Entire home/apt,195,2,118,2021-01-17,2.98,2,349
16999403,BROADWAY VIEW APT NEAR THE COMMON & TUFTS MEDICAL,56359408,Billy,,Downtown,42.35145,-71.06461,Entire home/apt,159,91,75,2020-03-01,1.52,5,186
17063804,Jacques and Smriti Boston room (must love cats),57812241,Alexia,,Dorchester,42.31786,-71.05634,Private room,68,91,5,2018-05-14,0.11,8,364
17075037,Great Family Retreat min2Downtown Disney+FreePrk,25203946,Eder,,Dorchester,42.30931,-71.06246,Entire home/apt,363,2,94,2021-01-31,1.91,17,362
17107742,Beautiful Back Bay Penthouse,114866574,Linda,,Back Bay,42.35119,-71.08496,Entire home/apt,150,91,3,2018-11-03,0.10,1,0
17138041,Downtown Destination | near Back Bay,10850877,Franklin,,Back Bay,42.34781,-71.07357,Entire home/apt,452,91,164,2019-11-27,3.35,1,132
17210305,Renovated House Clean room,18517776,Huggy,,Roxbury,42.31313,-71.09335,Private room,36,91,3,2017-12-01,0.07,31,365
17222935,Affordable Place for your stay!,16186589,Marie,,Dorchester,42.30266,-71.06229,Private room,33,30,4,2019-12-16,0.09,25,264
17223845,Perfect location & Private Room w/ Airbed Near T!,16186589,Marie,,Dorchester,42.30012,-71.0638,Private room,34,30,9,2019-10-26,0.22,25,264
17285926,Copley Square/South End,39323824,Peter,,South End,42.34547,-71.07481,Entire home/apt,600,3,67,2020-03-20,1.39,1,0
17296595,Beautifully renovated apartment in the trees,13242712,Benjamin,,Jamaica Plain,42.30792,-71.11154,Entire home/apt,170,29,48,2021-01-19,1.02,1,328
17300316,★ The Antler Room | Close to Subway + Downtown ★,102027626,Romo & Nayeli,,Dorchester,42.28901,-71.06819,Private room,69,2,121,2020-03-05,2.53,6,81
17300501,✪Elegant King 4mi to D-town freepk walk to train,25203946,Eder,,Dorchester,42.30968,-71.06239,Private room,68,14,37,2019-10-13,0.81,17,50
17399127,Sunny room with AC,108560094,Lixia,,Brighton,42.35573,-71.15987,Private room,40,1,134,2020-12-20,2.76,4,325
17430142,Renovated Clean Quiet House near Orange line,18517776,Huggy,,Roxbury,42.31341,-71.09358,Private room,38,91,2,2017-06-22,0.04,31,180
17463797,Andrew Sq Teal Room Close to T & Shops,18479599,Agnieszka,,Dorchester,42.32446,-71.05814,Private room,65,91,0,,,8,0
17476391,Nice Room in Friendly House,118376884,Petr,,Jamaica Plain,42.32354,-71.10682,Private room,59,29,69,2021-02-03,1.67,1,180
17508585,Trendy Southie Apt | E. Broadway | Live Thatch,814298,Thatch,,South Boston,42.3367,-71.04225,Entire home/apt,132,28,2,2019-05-24,0.05,90,1
17523133,"Entire floor, private bath, 2 mins walk to subway",88194508,Glenn,,Dorchester,42.28368,-71.06263,Private room,76,2,192,2021-02-15,4.00,1,87
17523630,Private & serene getaway in beautiful JP,30593609,Jennifer,,Jamaica Plain,42.31071,-71.11951,Entire home/apt,158,29,159,2021-01-02,3.32,1,357
17529340,Perfect 1BR apt S End/B Bay border - Copley Sq,89406568,Denise,,South End,42.34566,-71.07433,Entire home/apt,155,2,170,2021-02-15,3.58,1,30
17541222,Room for up to 4 in Updated 1 BR apt by T!,18150109,Alex,,Roxbury,42.32874,-71.09399,Entire home/apt,149,91,159,2019-12-09,3.29,4,0
17543635,"Cozy home,easy access to Downtown&Longwood Medical",117015594,Trinh,,Dorchester,42.31748,-71.05493,Private room,40,91,13,2018-03-01,0.28,2,0
17547347,✪2Doublebeds 4m to Downtown walk to subway freepk✪,25203946,Eder,,Dorchester,42.31099,-71.06407,Private room,43,14,72,2019-10-14,1.58,17,50
17553435,Minion? Convention Center/Subway 1 bed 287-1A,26704689,Mac,,South Boston,42.33299,-71.05303,Entire home/apt,80,91,119,2019-10-31,2.47,11,189
17559493,"NEW 2nd Floor, 2BR Downtown Boston",118122992,Billy,,Chinatown,42.34884,-71.06003,Entire home/apt,140,3,164,2021-01-31,3.43,4,29
17559756,"NEW 3rd Floor, 2BR Downtown Boston",118122992,Billy,,Chinatown,42.34902,-71.06143,Entire home/apt,130,3,134,2021-01-02,2.80,4,97
17559846,NEW B 1BR Downtown Boston,118122992,Billy,,Chinatown,42.35012,-71.05975,Entire home/apt,80,29,208,2020-10-03,4.35,4,364
17567087,Charming South End Duplex (Pets Ok),119265681,Maude,,South End,42.34192,-71.07024,Entire home/apt,350,29,211,2021-01-25,4.41,2,293
17573922,"NEW 1st Floor, 1BR Downtown Boston",118122992,Billy,,Chinatown,42.3497,-71.06002,Entire home/apt,110,29,142,2020-11-22,2.97,4,275
17592876,Transportation Accessible Home,119541425,Esameldin,,Dorchester,42.319,-71.06317,Entire home/apt,160,29,127,2020-12-25,2.66,1,357
17609053,⍟ Lofty South End Penthouse w/Street Parking! ⍟,12452436,Drew,,South End,42.33954,-71.07539,Entire home/apt,170,29,17,2019-07-01,0.38,1,0
17616603,Charming 1 bedroom Condo in Historic South End,55900538,Michael,,Roxbury,42.33982,-71.082,Entire home/apt,239,1,155,2021-01-10,3.28,1,315
17634084,Back Bay Luxury for long term (31 day min.) stay,16327264,Stewart,,Back Bay,42.35131,-71.08257,Entire home/apt,119,91,6,2019-09-29,0.16,1,269
17676984,Private room-10 min to downtown15 min to Cambridge,21745230,Jurek,,Charlestown,42.38352,-71.07752,Private room,54,1,5,2017-09-02,0.10,11,10
17704067,Great Location for your stay!,16186589,Marie,,Dorchester,42.3073,-71.07,Private room,31,30,8,2019-11-29,0.18,25,50
17744380,Refined Oasis | near South End,42431392,Frank,,Roxbury,42.32884,-71.08731,Entire home/apt,243,10,95,2019-12-08,1.99,7,358
17779084,Huge rm Renovated Clean Subway Safe neighborhood,18517776,Huggy,,Roxbury,42.31333,-71.09339,Private room,36,91,0,,,31,365
17806747,Brand New North End Luxurious One Bedroom Condo up,10250257,Caroline,,North End,42.36477,-71.05318,Entire home/apt,100,91,14,2018-09-03,0.30,2,265
17807912,"Apartment in Jamaica Plain, Boston",53753788,Allison,,Jamaica Plain,42.30009,-71.11635,Entire home/apt,82,91,22,2018-09-02,0.50,1,90
17810176,★ The Buddha Room | Close to Subway + Downtown ★,102027626,Romo & Nayeli,,Dorchester,42.28901,-71.06819,Private room,59,2,80,2019-08-31,1.70,6,74
17810550,"Private, cls to Boston Landing & Harvard Business",121560733,Janet,,Allston,42.35955,-71.1347,Private room,60,29,104,2020-11-29,2.21,1,117
17829165,Simple Private Room in Southie,36238029,Tucker,,South Boston,42.33646,-71.05007,Private room,80,91,4,2017-06-16,0.08,2,364
17832598,3BR 2.5Bath 2Parking By DWTN Airport BCEC Seaport,27630785,Jingjing,,South Boston,42.342,-71.05282,Entire home/apt,311,2,176,2021-01-17,3.74,1,172
17849739,Accessible & Great Private Bedroom Near T!,16186589,Marie,,Dorchester,42.29004,-71.06612,Private room,33,30,3,2020-03-27,0.09,25,325
17907229,Great 3 Bdr apartment with Airbeds!,16186589,Marie,,Dorchester,42.30194,-71.06433,Entire home/apt,98,30,0,,,25,325
17927755,Master Bedroom/Private Bathroom/Mission Hill/JP,106269675,Nadia,,Mission Hill,42.32925,-71.10959,Private room,500,32,77,2020-08-28,1.63,1,364
17942707,Newly Renovated 1 BR close to T and Northeastern!,18150109,Alex,,Roxbury,42.32731,-71.09593,Entire home/apt,143,91,98,2019-11-24,2.08,4,180
17952482,#101 Boston New heating AC room 全樓禁烟讲国语,105851798,Anne,,Dorchester,42.30752,-71.06525,Private room,49,30,28,2020-10-15,0.60,11,180
17969508,Renovated House Large Bay Windows Near Orange Line,18517776,Huggy,,Roxbury,42.31343,-71.09345,Private room,36,91,0,,,31,365
17974950,"★ Sunny, Spacious & Modern ★ Cleaned & Sanitized!",69587,Boris & Susan,,East Boston,42.37511,-71.03579,Private room,48,1,467,2021-02-15,10.09,8,179
17994861,South End 2 Bed with Parking x 2,55715847,Lyndsay,,South End,42.34025,-71.07815,Entire home/apt,200,91,1,2017-05-28,0.02,1,0
18055117,Boston Strong,124261946,Kimberly,,Dorchester,42.30465,-71.07464,Private room,39,91,2,2019-09-01,0.05,1,179
18070939,Large Stylish Newbury Street Studio w/kitchen,22348222,Maverick,,Back Bay,42.34981,-71.08263,Entire home/apt,75,1,197,2021-02-07,4.23,55,329
18139067,Stylish Beacon Hill Gem for JANUARY,50024,Cherie,,Beacon Hill,42.3587,-71.06862,Entire home/apt,105,91,1,2017-04-14,0.02,1,123
18141101,Private room near Harvard Stadium,91411121,Moon,,Brighton,42.35423,-71.1399,Private room,69,91,22,2019-03-31,0.47,3,365
18159981,Sunny Boston Apartment,30732884,Jeffery,,Dorchester,42.29045,-71.06734,Entire home/apt,195,91,73,2019-07-10,1.58,3,365
