id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10541755,Nice apartment near city centre,54360218,Thanos,,Thessaloniki,40.60637,22.97354,Entire home/apt,28,2,44,2019-12-27,0.83,1,233
10579877,Sunny & Happy aprt historic center,3688135,Marianna,,Thessaloniki,40.63233,22.95378,Entire home/apt,40,2,71,2020-03-04,1.41,2,345
10671011,Penthouse-heart of Thessaloniki,43965453,Alex,,Thessaloniki,40.63193,22.94578,Entire home/apt,75,2,63,2020-02-25,1.23,1,319
10735833,MELON SUITES (Superior Suite 4),15816314,Melo,,Kalamaria,40.57575,22.96985,Entire home/apt,70,2,4,2016-10-09,0.09,7,365
10759477,Kalamaria Sailor's apartment,49695533,Mint Team,,Kalamaria,40.58509,22.94499,Entire home/apt,64,2,61,2020-05-15,1.15,35,344
10761221,Downtown modern apartment,49695533,Mint Team,,Thessaloniki,40.63034,22.94342,Entire home/apt,61,2,125,2020-02-09,2.35,35,309
10843538,"Your Clean, Modern, Complete HOME.",56151409,Dimitris,,Thessaloniki,40.62896,22.95202,Entire home/apt,49,2,92,2020-02-02,2.91,1,364
10983314,"Balcony #5Design - SeaSideView, CityCenter Studio",10654206,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,33,1,400,2020-06-13,7.59,22,356
10986175,Lovely Apparment  Near White Tower ( AMA 92320 ),56998465,Aliki,,Thessaloniki,40.62848,22.94805,Entire home/apt,66,2,31,2019-06-21,0.62,1,364
10988905,"Central, smart choice for 1 - 4 prs",57017231,Anninos,,Thessaloniki,40.61544,22.95533,Entire home/apt,30,3,72,2020-01-18,1.37,1,61
11001184,modern and comfortable,57087329,Anastasia,,Kordelio – Evosmos,40.66545,22.91719,Entire home/apt,25,2,34,2020-01-26,0.69,1,134
11035509,Otherview - Large & Comfortable,57268026,Spartakos,,Neapolis – Sykeon,40.64662,22.94995,Entire home/apt,80,1,178,2020-03-19,3.44,1,299
11086093,Downtown in Old Town!,44948995,Maro & Anna,,Thessaloniki,40.63999,22.95582,Entire home/apt,40,5,104,2019-06-30,2.01,2,364
11168139,Explore Center on Foot. Easy parking,9238072,Nkos,,Neapolis – Sykeon,40.63489,22.95898,Entire home/apt,33,3,104,2020-03-28,1.99,1,348
11267222,GREAT NEWS! EXPERIENCE URBAN LIFE NEXT TO A LOCAL!,38346978,Vasiliki,,Kordelio – Evosmos,40.66725,22.91435,Private room,23,1,6,2019-12-19,0.24,1,74
11297354,Acheiropoietos Apartment,25201186,Vasilis,,Thessaloniki,40.63608,22.94754,Entire home/apt,150,7,3,2019-07-18,0.17,1,104
11307085,Apartment Thessaloniki,26302519,Joulia,,Thessaloniki,40.60723,22.96946,Entire home/apt,49,2,5,2020-02-02,0.17,1,178
11333610,Comfortable rooms 10' min to center,25449575,Jannis,,Thessaloniki,40.61416,22.97596,Private room,16,1,78,2020-04-10,1.51,2,365
11382498,Mazi.urban appartments I,59687021,Pau,,Thessaloniki,40.63797,22.94272,Entire home/apt,39,2,82,2020-03-09,1.57,10,106
11415222,#FLH - Authentic Retro Flat in CityCenter,9244884,FeelsLikeHomeGR,,Thessaloniki,40.62999,22.95225,Entire home/apt,53,2,74,2020-03-08,1.45,10,355
11428292,Houseloft Aristotelous Grande View,29565272,Houseloft,,Thessaloniki,40.6335,22.94222,Entire home/apt,139,1,144,2020-02-19,2.76,15,355
11462299,"Amazing view,downtown luxurious 2bd",16478745,Ioanna&Kostas,,Thessaloniki,40.62973,22.95161,Entire home/apt,49,1,190,2020-03-09,3.84,4,350
11488901,Garden Penthouse A,53051090,Katrin,,Thessaloniki,40.5985,22.95034,Private room,38,2,15,2020-02-02,0.29,2,362
11510037,Cosy & spacious apt - White Tower,57383983,Ifigenia,,Thessaloniki,40.62794,22.94879,Entire home/apt,43,2,67,2019-10-07,1.30,1,289
11528345,Central. Green Location,60792145,George,,Neapolis – Sykeon,40.63528,22.95901,Entire home/apt,29,2,117,2020-02-25,2.25,2,225
11541483,Amazing downtown apartment,60890376,Mariam,,Thessaloniki,40.62235,22.9534,Entire home/apt,47,1,108,2020-02-28,2.14,1,326
11543735,Cozy apartment near the city center with Netflix!,57991167,Giannis,,Thessaloniki,40.60299,22.96066,Entire home/apt,29,3,57,2020-02-24,1.10,1,365
11548063,Central modern flat in Thessaloniki,28098728,Themis,,Thessaloniki,40.63231,22.94154,Entire home/apt,36,2,64,2019-02-03,1.25,1,157
11613491,"Cozy, shiny apartment",61488311,Maro,,Thessaloniki,40.60367,22.96208,Private room,30,1,0,,,1,180
11651643,City center elegant loft,36326447,Stamatis,,Thessaloniki,40.63369,22.94129,Entire home/apt,52,3,59,2019-07-25,1.71,1,107
11663126,"Modern Urban Studio, Skg City Centre",5617850,Tina & Greg,,Thessaloniki,40.63129,22.94986,Entire home/apt,28,4,114,2020-02-09,2.23,1,118
11675072,At City´s Heart,22087052,Magdalena & Sakis,,Thessaloniki,40.63587,22.94168,Entire home/apt,40,2,219,2020-02-25,4.24,1,77
11682676,Όμορφο ανακαινισμενο διαμέρισμα,62059637,Νικολαος,,Thessaloniki,40.61022,22.97314,Entire home/apt,27,3,0,,,1,288
11687899,Sunny 2  bed apartment near center city and beach,62091509,Maria,,Thessaloniki,40.60738,22.95525,Entire home/apt,30,3,13,2018-07-31,0.28,1,117
11856321,#halu! Luxurious & Historic Thessaloniki Villa,13574689,Stelios,,Thessaloniki,40.59454,22.95356,Entire home/apt,176,2,18,2020-02-02,0.35,3,277
11926568,"BIG MODERN CENTER APARTMENT, BALCONY AND PARKING#1",59212565,Dimitris,,Thessaloniki,40.64631,22.9252,Entire home/apt,9,1,320,2020-06-02,6.23,2,364
11955976,"2Bedroom flat ,UV C sanitized",51508938,Aggeliki,,Thessaloniki,40.63776,22.9481,Entire home/apt,30,2,19,2020-01-04,1.06,2,90
12070194,apartment Nikos,17305188,Nikolaos,,Kalamaria,40.57752,22.9514,Entire home/apt,80,28,3,2018-02-23,0.07,2,363
12091515,Beautiful modern cozy new flat!!,29922960,Evros,,Thessaloniki,40.64959,22.91609,Entire home/apt,29,3,13,2016-11-21,0.26,1,179
12106564,Upper 6 Loft,64917515,Jose,,Thessaloniki,40.63777,22.93988,Entire home/apt,130,2,30,2019-11-04,0.62,2,364
12133180,Comfortable and luminous apartment next to Rotonda,63960745,Antonis,,Thessaloniki,40.63387,22.95235,Entire home/apt,31,2,131,2020-03-13,3.07,5,180
12145518,"karen studio in Old Town, Thessaloniki",22756563,Konstantinos,,Thessaloniki,40.63908,22.9583,Entire home/apt,35,6,19,2020-02-17,0.44,1,103
12163783,Central 2-room apartment,45888139,Olia & Stelios,,Thessaloniki,40.62883,22.95186,Entire home/apt,25,2,120,2020-03-09,2.61,1,264
12203813,"Perfect location, 1 bedroom, wi-fi",3874079,Mara,,Thessaloniki,40.62935,22.95217,Entire home/apt,30,15,93,2019-08-22,1.83,1,46
12238767,"Thess1Home Relax [new, May 2016]",65859578,Vasiliki & Nadia,,Pilea – Chortiatis,40.59152,22.97576,Entire home/apt,37,1,139,2020-06-05,2.80,1,361
12262261,#FLH - Ethnic Flat next to St. Dimitrios Church,9244884,FeelsLikeHomeGR,,Thessaloniki,40.63728,22.94701,Entire home/apt,35,2,46,2020-01-03,0.92,10,359
12328857,Downtown luxury apartment with personal style,66479178,Anny,,Thessaloniki,40.63289,22.94344,Entire home/apt,50,2,59,2020-02-15,1.73,1,348
12360708,Modern Central Fully Equipped Apart,29452692,Dimitris And Paki,,Thessaloniki,40.61775,22.95447,Entire home/apt,60,2,114,2020-03-08,2.25,1,358
12372555,"Amazing location, with bay views!",53772040,Rolando,,Thessaloniki,40.60535,22.95075,Entire home/apt,30,2,18,2020-02-03,0.36,1,363
12397199,N.Central Quiet-Green Location.Easy free parking,60792145,George,,Thessaloniki,40.63328,22.95818,Entire home/apt,34,2,86,2020-02-09,1.77,2,347
12416055,Cosy citycenter apartment,51508938,Aggeliki,,Thessaloniki,40.64083,22.92797,Entire home/apt,27,4,91,2020-02-16,1.79,2,90
12462285,In the heart of the city centre,26408083,Aspa,,Thessaloniki,40.63103,22.95121,Entire home/apt,40,2,45,2020-01-27,0.90,1,350
12472289,Center/Bright/Balcony/Great view/WF,63960745,Antonis,,Thessaloniki,40.63528,22.95292,Entire home/apt,32,2,204,2020-03-14,4.14,5,168
12472349,Central Studio/Cosy/Fully Equipped/WiFi,63960745,Antonis,,Thessaloniki,40.64151,22.94006,Entire home/apt,21,2,139,2020-05-17,2.82,5,178
12475873,"New, bright and spacious 1 bedroom",14541893,Mikaela,,Thessaloniki,40.64748,22.92199,Entire home/apt,26,2,73,2020-01-11,1.45,10,269
12476143,"New, one bedroom fully equipped!",14541893,Mikaela,,Thessaloniki,40.64588,22.92362,Entire home/apt,25,2,90,2020-02-16,1.79,10,215
12541968,ΔΙΑΜΕΡΙΣΜΑ ΑΙΣΩΠΟΥ,53118780,Antonis,,Thessaloniki,40.64143,22.93112,Entire home/apt,28,2,80,2020-06-01,1.64,2,0
12606597,Studio 48,54756606,Roxani,,Pilea – Chortiatis,40.58596,23.03503,Entire home/apt,85,3,1,2017-01-29,0.02,1,351
12654178,Feel like home,49978437,Magdalena,,Thessaloniki,40.63985,22.94003,Entire home/apt,40,2,71,2020-03-01,1.48,1,288
12666722,Central Downtown Studio Fully Equipped,28267881,Tomas&Cristina! Skgbnb,,Thessaloniki,40.63245,22.94204,Entire home/apt,35,2,169,2020-03-14,3.46,12,363
12759457,Terrace studio in Old Town,43526191,Kelly,,Thessaloniki,40.63868,22.95658,Entire home/apt,46,3,109,2020-03-16,2.25,1,0
12765235,Luxury Living Apartments And Spa- No21,53934947,Vasilis,,Thessaloniki,40.62965,22.94631,Entire home/apt,45,1,1,2017-08-06,0.03,7,361
12767915,Luxury Living Apartments - No22,53934947,Vasilis,,Thessaloniki,40.63003,22.94788,Entire home/apt,129,1,2,2017-06-11,0.04,7,365
12817249,Elegant flat with lovely view,64764458,Kώστας,,Thessaloniki,40.61528,22.95599,Entire home/apt,65,3,7,2019-01-06,0.14,1,89
12820694,Visit Thessaloniki the best of Greece.,69939172,Sofia,,Pilea – Chortiatis,40.64547,23.01684,Entire home/apt,66,3,1,2018-08-04,0.04,1,365
12839242,Million dollars view,70104544,Κωνσταντινος,,Thessaloniki,40.64035,22.95243,Entire home/apt,30,2,103,2020-01-04,2.09,1,354
12870078,SKG...Living! Thessaloniki Center,54019748,Panagiota,,Thessaloniki,40.63944,22.9469,Entire home/apt,115,1,77,2020-03-14,1.55,1,364
12904249,ΣΤΟΥΝΤΙΟ ΑΙΣΩΠΟΥ,53118780,Antonis,,Thessaloniki,40.64262,22.931,Entire home/apt,20,2,76,2020-03-08,1.53,2,364
12926477,white tower city center loft,70494327,Hlias,,Thessaloniki,40.62753,22.94931,Entire home/apt,40,2,64,2020-06-07,4.85,1,103
13008826,PAPAKIRIAZI STUDIO 211,49916259,Ifigenia,,Thessaloniki,40.60227,22.9545,Entire home/apt,18,180,0,,,8,350
13009960,Sunny & comfy 80mm apartment,66720385,Konstantina,,Thessaloniki,40.64179,22.94954,Entire home/apt,45,3,6,2018-09-10,0.13,1,88
13071184,PAPAKIRIAZI STUDIO 210,49916259,Ifigenia,,Thessaloniki,40.60227,22.9545,Private room,12,180,1,2018-08-25,0.05,8,364
13113431,"The Little GReeNce, by Zormir! The one and only!",32221596,Dimitrios,,Thessaloniki,40.63534,22.95345,Entire home/apt,20,3,38,2020-02-28,0.80,1,364
13114125,Downtown vintage Thessaloniki,49695533,Mint Team,,Thessaloniki,40.62933,22.95359,Entire home/apt,42,2,54,2019-12-29,1.10,35,180
13118440,I love this place,72982575,Jenny,,Thessaloniki,40.59803,22.97351,Entire home/apt,70,4,5,2018-12-27,0.10,1,364
13145210,"Amazing location, sea side view",73302046,Mimi,,Thessaloniki,40.59846,22.9523,Entire home/apt,29,1,169,2020-03-07,3.52,1,358
13164492,"Sunny central apartment, nice view, fully equipped",73529731,Thomas,,Thessaloniki,40.63999,22.94704,Entire home/apt,30,2,66,2020-03-08,1.34,1,98
13181665,Bright & Spacious 3bdrm Apt Near Centre/Seafront,44911015,Niki Sikioti,,Thessaloniki,40.61284,22.95478,Entire home/apt,60,2,52,2019-08-13,1.07,1,203
13214673,PAPAKIRIAZI STUDIO 205,49916259,Ifigenia,,Thessaloniki,40.60227,22.9545,Entire home/apt,11,180,1,2016-08-02,0.02,8,350
13214732,PAPAKIRIAZI STUDIO 103,49916259,Ifigenia,,Thessaloniki,40.60227,22.9545,Private room,12,180,0,,,8,179
13218557,Mazi.urban appartments II,59687021,Pau,,Thessaloniki,40.63812,22.94275,Entire home/apt,29,2,100,2020-03-02,2.06,10,101
13223162,Cosy modern apartment,71808744,John,,Thessaloniki,40.59073,22.96136,Entire home/apt,30,2,72,2020-02-22,1.48,1,175
13235209,"Sunny apartment, near the centre of Thessaloniki!!",39824432,Tassos,,Thessaloniki,40.63882,22.95031,Entire home/apt,27,2,5,2016-09-09,0.10,1,184
13240426,"Comfortable,Bright, 71 m² (Easy free parking)",74062141,Κώστας,,Neapolis – Sykeon,40.65211,22.9484,Entire home/apt,45,2,109,2020-02-25,2.22,1,0
13274844,Downtown Top Location 2bdrm apartment Thessaloniki,49695533,Mint Team,,Thessaloniki,40.62929,22.94513,Entire home/apt,57,2,59,2020-03-16,1.23,35,90
13277703,villa loco lav,74839332,Κωστας,,Thessaloniki,40.60091,22.97128,Entire home/apt,50,2,6,2016-09-24,0.12,1,89
13298877,"Citycenter modern,beautiful studio.",62828421,Georgios,,Thessaloniki,40.63679,22.95088,Entire home/apt,24,2,95,2020-02-02,1.95,4,160
13311881,"Penthouse apartment with view, close to the center",75230884,Amalia,,Neapolis – Sykeon,40.64907,22.93777,Entire home/apt,23,2,260,2020-06-11,5.37,2,363
13357122,Άνετο διαμέρισμα με εκπληκτική θέα,75754785,Domna,,Neapolis – Sykeon,40.64547,22.95165,Private room,30,1,49,2020-02-02,1.00,1,365
13372998,Relaxing in the center of the city,49340768,Alexandros,,Thessaloniki,40.63955,22.93823,Entire home/apt,55,2,16,2019-03-24,0.33,3,350
13409196,Comfort in the center of the city,49340768,Alexandros,,Thessaloniki,40.64042,22.93947,Entire home/apt,34,2,12,2018-10-24,0.25,3,350
13433349,New apartment next to Nea Paralia,28305388,Apostolos,,Thessaloniki,40.62071,22.95357,Entire home/apt,49,2,24,2019-06-18,0.50,1,0
13439471,Thessaloniki Downtown Studio,68503641,Άρις,,Thessaloniki,40.63076,22.95158,Entire home/apt,25,2,198,2020-03-10,4.14,2,176
13440422,♣ Modern Apartment with Terrace ♣,17489165,Andrew,,Thessaloniki,40.63992,22.93639,Entire home/apt,35,3,92,2020-05-24,1.89,3,263
13511324,Bright Charming Apartment,77554386,Yannis,,Thessaloniki,40.64586,22.92949,Entire home/apt,30,4,28,2019-10-28,0.58,1,134
13546553,Beatifull big flat in city heart,44712266,Vladimiros,,Thessaloniki,40.63867,22.94917,Entire home/apt,70,1,30,2017-10-29,0.70,1,365
13579817,Apartment in listed building in historical centre,78373548,Dimitris-Ioanna,,Thessaloniki,40.63062,22.94738,Entire home/apt,69,1,62,2020-03-02,1.29,1,165
13637342,Family friendly apartment,79093986,Ioanna & Anthi,,Kalamaria,40.56917,22.96026,Entire home/apt,30,2,41,2020-01-05,1.08,1,0
13683860,Comfy Apartment In Perfect Location!,1656384,Thanasis,,Thessaloniki,40.63019,22.94405,Entire home/apt,43,3,37,2020-02-17,0.77,2,336
13721480,Escape ... in style // Downtown Seaside Gate_301,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,27,1,197,2020-03-08,4.16,10,359
13764311,Great view balcony,80722309,Παντελης,,Neapolis – Sykeon,40.64158,22.96236,Entire home/apt,70,1,0,,,1,358
13772832,City center apartment,38525098,Vas P,,Thessaloniki,40.63813,22.94973,Entire home/apt,30,2,19,2018-05-15,0.41,2,0
13775683,95 sqm-10'center- Gas heating-Netflix-2smart tv,53908012,Elena,,Thessaloniki,40.6032,22.97173,Entire home/apt,32,1,30,2020-01-19,0.66,2,335
13814156,Cosy 1 bedroom apartment at the heart of the city,81323610,Galateia,,Thessaloniki,40.63025,22.95147,Entire home/apt,45,2,26,2019-05-12,0.55,1,2
13827594,Houseloft Iktinou Plaza View,29565272,Houseloft,,Thessaloniki,40.63157,22.94583,Entire home/apt,149,1,82,2019-12-26,1.73,15,352
13855524,Thessaloniki city center apartment,81845078,Georgia,,Thessaloniki,40.64084,22.94108,Entire home/apt,50,1,54,2020-01-27,1.14,3,171
13857646,Private double bedroom in a shared place,81845078,Georgia,,Thessaloniki,40.63957,22.94083,Private room,17,1,62,2019-06-23,1.37,3,0
13870009,Escape ... in style // Downtown Seaside Gate_302,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,42,1,181,2020-02-24,3.82,10,361
13886914,Escape ... in style // Downtown Seaside Gate_304,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,27,1,230,2020-02-19,4.95,10,351
13887094,Escape ... in style // Downtown Seaside Gate_305,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,52,1,176,2020-03-08,3.71,10,353
13888976,Beautiful Cosy Sea view Apartment near CityCenter!,75326711,Vagelis,,Thessaloniki,40.64317,22.94991,Entire home/apt,49,1,50,2019-11-24,1.05,3,364
13894892,Mazi.urban appartments III,59687021,Pau,,Thessaloniki,40.63807,22.94273,Entire home/apt,36,2,139,2020-03-02,2.93,10,103
13903922,Escape ... in style // Downtown Seaside Gate_306,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,26,1,228,2020-03-09,4.84,10,349
13909705,Ημιυπογειο στουντιο με κηπο στο κεντρο της πολης,82496628,Stella,,Thessaloniki,40.6414,22.94987,Entire home/apt,10,15,7,2018-11-01,0.18,1,0
13949409,ARIADNI APARTMENT,70120075,Georg,,Thessaloniki,40.62013,22.9589,Entire home/apt,17,1,32,2020-03-09,0.72,5,365
13992175,Magnificent view  Loft Near CityCenter,75326711,Vagelis,,Thessaloniki,40.64339,22.95119,Entire home/apt,29,1,93,2020-03-03,1.97,3,364
13993488,Dreamy Attic Roomy Sea View Loft near City Center,75326711,Vagelis,,Thessaloniki,40.64386,22.94949,Entire home/apt,45,1,66,2019-12-29,1.41,3,364
14006484,Cozy place close seaside/Music Hall. Free NETFLIX!,18277866,B_Homes,,Thessaloniki,40.60295,22.9554,Entire home/apt,38,1,95,2020-03-30,2.00,2,198
14073439,Living in the old town,84546528,Kiriakos,,Thessaloniki,40.63914,22.95793,Entire home/apt,38,3,8,2017-11-19,0.18,1,364
14078585,CENTRAL APARTMENT,20346931,Georgios,,Thessaloniki,40.63614,22.94994,Entire home/apt,54,1,193,2020-02-24,4.07,1,362
14113787,Petros lovely flat close to the sea!,85044501,Petros,,Kalamaria,40.58344,22.94746,Entire home/apt,32,4,26,2019-04-19,0.56,1,39
14114553,"central city ,Thessaloniki,elegant,spacious studio",68246573,Georgia,,Thessaloniki,40.64014,22.93777,Entire home/apt,30,2,172,2020-01-27,3.64,2,363
14134320,AMAZING ROADTRIP IN GREECE,25092707,Panagiotis,,Thessaloniki,40.6027,22.97092,Entire home/apt,79,2,25,2019-10-06,0.53,2,347
14135392,Luxury Living Apartments - No23,53934947,Vasilis,,Thessaloniki,40.63149,22.94664,Entire home/apt,150,1,3,2016-10-01,0.06,7,364
14140530,Charming Flat in the Center of the City,85361138,Evangelia,,Thessaloniki,40.64158,22.94025,Entire home/apt,45,1,62,2018-07-07,1.31,9,2
14226689,Cozy apartment with a view,86465536,Eleanna-Alex,,Thessaloniki,40.6436,22.9231,Entire home/apt,28,2,89,2020-02-24,2.01,2,166
14227611,Cozy Apartment/Unique View/2 bedrooms/Kid Friendly,44486345,Αντώνιος-Πηνελόπη,,Thessaloniki,40.62242,22.95615,Entire home/apt,55,2,88,2020-03-02,1.98,1,358
14242961,Waterfront #22Design - CozyCityCenter Flat,10654206,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,31,1,327,2020-06-07,7.05,22,364
14243826,Waterfront #21Design - CozyCityCenter Flat,10654206,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,49,1,341,2020-06-11,7.27,22,338
14246128,Waterfront #24Design - CozyCityCenter Flat,10654206,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,31,1,312,2020-06-08,6.65,22,363
14246133,"Cozy,Multidecor Apartment,near Citycenter&Seaside",86692184,Konstantinos,,Thessaloniki,40.61055,22.95376,Entire home/apt,30,1,123,2019-09-15,2.63,1,0
14246384,Waterfront #23Design - CozyCityCenter Flat,10654206,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,29,1,315,2020-05-31,6.73,22,354
14246742,Waterfront #25Design - CozyCityCenter Flat,10654206,Alexandra,,Thessaloniki,40.63177,22.94171,Entire home/apt,41,1,272,2020-06-14,5.79,22,353
14247504,Waterfront #26Design - CozyCityCenter Flat,10654206,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,49,1,344,2020-06-08,7.47,22,355
14291644,Beautiful apartment in suburbs of Thessaloniki,87250657,Giorgos,,Kordelio – Evosmos,40.66649,22.92073,Entire home/apt,17,1,66,2019-10-20,1.42,1,168
14325198,Cosy flat in city center,43317900,Anna,,Thessaloniki,40.63258,22.94825,Entire home/apt,80,30,0,,,1,364
14333612,Aristotelous Modern Flat,35500320,Thomas,,Thessaloniki,40.63667,22.94277,Entire home/apt,50,2,134,2020-03-01,2.87,1,106
14364894,a beautiful neighborhood-Balcony-lovely rooms!!,88098616,Ελενη,,Kalamaria,40.57711,22.94901,Entire home/apt,70,1,7,2018-01-01,0.17,1,350
14401994,NAVARINO - Thessaloniki Apartments,88533221,James,,Thessaloniki,40.63225,22.95027,Entire home/apt,52,3,18,2020-01-06,0.43,1,306
14531465,F & B Collection - Apartment for 5,31131449,Dimitris,,Thessaloniki,40.59288,22.96059,Entire home/apt,75,3,49,2020-01-06,1.07,1,349
14580528,Luxurius apartment in Panorama - Thessaloniki,37686407,Tina,,Pilea – Chortiatis,40.58923,23.02788,Entire home/apt,156,6,0,,,1,364
14617345,Home sweet Home!,43812179,Christopher,,Thessaloniki,40.60904,22.95901,Entire home/apt,30,3,35,2020-02-02,0.78,1,79
14676396,Feeling Home,45220885,Angelos,,Pavlou Mela,40.66744,22.93413,Entire home/apt,35,3,18,2020-05-23,0.47,2,145
14750655,Kamara Central apartment Thessaloniki,49695533,Mint Team,,Thessaloniki,40.62987,22.95242,Entire home/apt,47,2,63,2020-01-06,1.38,35,365
